pLeave,pArrive,pAttack,alpha,mu0,K,maxI,maxT,maxD,maxH,hmin,hslope,repair,h_max_c,h_base_c,h_max_a,h_base_a,max_damage,file,predDeaths,damageDeaths,bkgrndDeaths
0.8,0.2,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,3.46939,0.7128,0.7164,0.714,0.717,0.14,stressL0.800000A0.200000K0.001000r3.469388rep0.txt,0.00208499,4.3008e-6,1.4285e-4
0.8,0.2,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,3.67347,0.7288,0.727,0.7282,0.7288,0.11,stressL0.800000A0.200000K0.001000r3.673469rep0.txt,0.00199221,1.7578e-6,1.42779e-4
0.8,0.2,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,3.87755,0.74,0.74,0.74,0.74,0,stressL0.800000A0.200000K0.001000r3.877551rep0.txt,0.00190635,0,1.4283e-4
0.8,0.2,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,4.08163,0.7504,0.7504,0.7522,0.7516,0.26,stressL0.800000A0.200000K0.001000r4.081633rep0.txt,0.00182311,1.00992e-5,1.43074e-4
0.8,0.2,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,4.28571,0.7592,0.7646,0.7616,0.761,0.21,stressL0.800000A0.200000K0.001000r4.285714rep0.txt,0.00173863,8.69551e-6,1.43035e-4
0.8,0.2,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,4.4898,0.7746,0.771,0.7746,0.7728,0.21,stressL0.800000A0.200000K0.001000r4.489796rep0.txt,0.0016576,7.61333e-6,1.43103e-4
0.8,0.2,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,4.69388,0.7834,0.7804,0.7864,0.7834,0.18,stressL0.800000A0.200000K0.001000r4.693878rep0.txt,0.00157997,6.8327e-6,1.43301e-4
0.8,0.2,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,4.89796,0.7935,0.7955,0.7945,0.7935,0.21,stressL0.800000A0.200000K0.001000r4.897959rep0.txt,0.00150205,7.48021e-6,1.43365e-4
0.8,0.2,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,5.10204,0.808,0.8015,0.802,0.8025,0.18,stressL0.800000A0.200000K0.001000r5.102041rep0.txt,0.00142665,7.19238e-6,1.43442e-4
0.8,0.2,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,5.30612,0.8165,0.8145,0.814,0.8145,0.18,stressL0.800000A0.200000K0.001000r5.306122rep0.txt,0.00135302,7.19852e-6,1.43537e-4
0.8,0.2,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,5.5102,0.826,0.8255,0.8275,0.827,0.2,stressL0.800000A0.200000K0.001000r5.510204rep0.txt,0.00128148,7.48566e-6,1.43697e-4
0.8,0.2,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,5.71429,0.8365,0.836,0.835,0.831,0.21,stressL0.800000A0.200000K0.001000r5.714286rep0.txt,0.00121059,8.0318e-6,1.43775e-4
0.8,0.2,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,5.91837,0.846,0.8435,0.8445,0.8455,0.24,stressL0.800000A0.200000K0.001000r5.918367rep0.txt,0.00114099,8.82707e-6,1.43845e-4
0.8,0.2,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,6.12245,0.8525,0.854,0.851,0.8545,0.25,stressL0.800000A0.200000K0.001000r6.122449rep0.txt,0.00107183,9.85158e-6,1.43802e-4
0.8,0.2,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,6.32653,0.863,0.861,0.862,0.8635,0.27,stressL0.800000A0.200000K0.001000r6.326531rep0.txt,0.00100507,1.1111e-5,1.43912e-4
0.8,0.2,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,6.53061,0.87,0.87,0.87,0.87,0,stressL0.800000A0.200000K0.001000r6.530612rep0.txt,9.47785e-4,0,1.43917e-4
0.8,0.2,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,6.73469,0.88,0.88,0.88,0.88,0,stressL0.800000A0.200000K0.001000r6.734694rep0.txt,8.74352e-4,0,1.43977e-4
0.8,0.2,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,6.93878,0.8896,0.8868,0.8876,0.8896,0.08,stressL0.800000A0.200000K0.001000r6.938776rep0.txt,8.08367e-4,1.79962e-6,1.4403e-4
0.8,0.2,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,7.14286,0.8956,0.8988,0.8984,0.898,0.13,stressL0.800000A0.200000K0.001000r7.142857rep0.txt,7.45936e-4,4.36143e-6,1.44157e-4
0.8,0.2,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,7.34694,0.9068,0.9056,0.9048,0.906,0.17,stressL0.800000A0.200000K0.001000r7.346939rep0.txt,6.84065e-4,7.14488e-6,1.44212e-4
0.8,0.2,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,7.55102,0.914,0.9156,0.9144,0.9148,0.26,stressL0.800000A0.200000K0.001000r7.551020rep0.txt,6.23664e-4,1.01499e-5,1.44395e-4
0.8,0.2,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,7.7551,0.9245,0.922,0.9255,0.9235,0.25,stressL0.800000A0.200000K0.001000r7.755102rep0.txt,5.65062e-4,1.10289e-5,1.44369e-4
0.8,0.2,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,7.95918,0.93,0.93,0.93,0.93,0,stressL0.800000A0.200000K0.001000r7.959184rep0.txt,5.0881e-4,0,1.44357e-4
0.8,0.2,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,8.16327,0.9388,0.9396,0.9384,0.9388,0.08,stressL0.800000A0.200000K0.001000r8.163265rep0.txt,4.44466e-4,2.06722e-6,1.44482e-4
0.8,0.2,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,8.36735,0.9484,0.9476,0.9492,0.9452,0.16,stressL0.800000A0.200000K0.001000r8.367347rep0.txt,3.86943e-4,5.86096e-6,1.44541e-4
0.8,0.2,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,8.57143,0.9544,0.9552,0.954,0.9552,0.23,stressL0.800000A0.200000K0.001000r8.571429rep0.txt,3.30253e-4,9.83039e-6,1.44647e-4
0.8,0.2,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,8.77551,0.962,0.962,0.9644,0.9632,0.3,stressL0.800000A0.200000K0.001000r8.775510rep0.txt,2.74193e-4,1.39666e-5,1.4474e-4
0.8,0.2,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,8.97959,0.97,0.97,0.97,0.97,0,stressL0.800000A0.200000K0.001000r8.979592rep0.txt,2.17652e-4,0,1.44666e-4
0.8,0.2,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,9.18367,0.9776,0.9776,0.9784,0.978,0.11,stressL0.800000A0.200000K0.001000r9.183673rep0.txt,1.62688e-4,4.37548e-6,1.44755e-4
0.8,0.2,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,9.38776,0.9856,0.9848,0.9872,0.9836,0.21,stressL0.800000A0.200000K0.001000r9.387755rep0.txt,1.08779e-4,9.01201e-6,1.44883e-4
0.8,0.2,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,9.59184,0.9904,0.9916,0.9928,0.9944,0.32,stressL0.800000A0.200000K0.001000r9.591837rep0.txt,5.53802e-5,1.37897e-5,1.44963e-4
0.8,0.2,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,9.79592,0.9997,1,1,1,0.03,stressL0.800000A0.200000K0.001000r9.795918rep0.txt,1.07564e-6,3.57473e-7,1.44894e-4
0.9,0.1,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,0,0.3501,0.3518,0.35,0.3523,5.19,stressL0.900000A0.100000K0.001000r0.000000rep0.txt,0.00286987,1.13561e-4,1.71139e-4
0.9,0.1,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,0.204082,0.4,0.4,0.4,0.4,0,stressL0.900000A0.100000K0.001000r0.204082rep0.txt,0.00220484,0,1.42579e-4
0.9,0.1,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,0.408163,0.44,0.44,0.44,0.44,0,stressL0.900000A0.100000K0.001000r0.408163rep0.txt,0.00205512,0,1.42684e-4
0.9,0.1,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,0.612245,0.4746,0.474,0.4734,0.4776,0.17,stressL0.900000A0.100000K0.001000r0.612245rep0.txt,0.00192947,6.51223e-6,1.43014e-4
0.9,0.1,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,0.816327,0.5,0.5,0.5,0.5,0,stressL0.900000A0.100000K0.001000r0.816327rep0.txt,0.00183329,0,1.42996e-4
0.9,0.1,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1.02041,0.5265,0.5265,0.5251,0.5251,0.14,stressL0.900000A0.100000K0.001000r1.020408rep0.txt,0.00173903,4.66702e-6,1.43096e-4
0.9,0.1,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1.22449,0.5458,0.5493,0.5472,0.5479,0.09,stressL0.900000A0.100000K0.001000r1.224490rep0.txt,0.00165894,2.89424e-6,1.43219e-4
0.9,0.1,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1.42857,0.5684,0.562,0.5644,0.5636,0.11,stressL0.900000A0.100000K0.001000r1.428571rep0.txt,0.0015842,2.75508e-6,1.43147e-4
0.9,0.1,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1.63265,0.5892,0.586,0.5844,0.5844,0.12,stressL0.900000A0.100000K0.001000r1.632653rep0.txt,0.00151895,4.27738e-6,1.43441e-4
0.9,0.1,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1.83673,0.6055,0.6028,0.6073,0.6046,0.15,stressL0.900000A0.100000K0.001000r1.836735rep0.txt,0.00145548,6.23427e-6,1.43421e-4
0.9,0.1,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,10,1,1,1,1,0,stressL0.900000A0.100000K0.001000r10.000000rep0.txt,0,0,1.44906e-4
0.9,0.1,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,2.04082,0.6191,0.62,0.62,0.62,0.04,stressL0.900000A0.100000K0.001000r2.040816rep0.txt,0.00139208,5.07262e-7,1.43505e-4
0.9,0.1,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,2.2449,0.6319,0.6301,0.6328,0.6319,0.13,stressL0.900000A0.100000K0.001000r2.244898rep0.txt,0.00133577,4.42837e-6,1.43482e-4
0.9,0.1,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,2.44898,0.65,0.65,0.65,0.65,0.01,stressL0.900000A0.100000K0.001000r2.448980rep0.txt,0.00127884,7.20902e-8,1.43562e-4
0.9,0.1,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,2.65306,0.6652,0.6604,0.6668,0.6636,0.18,stressL0.900000A0.100000K0.001000r2.653061rep0.txt,0.00122814,5.65253e-6,1.43612e-4
0.9,0.1,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,2.85714,0.6758,0.6758,0.6793,0.6772,0.12,stressL0.900000A0.100000K0.001000r2.857143rep0.txt,0.00117676,2.24465e-6,1.43741e-4
0.9,0.1,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,3.06122,0.69,0.69,0.69,0.69,0,stressL0.900000A0.100000K0.001000r3.061224rep0.txt,0.00113174,0,1.43768e-4
0.9,0.1,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,3.26531,0.7037,0.7065,0.7016,0.7051,0.18,stressL0.900000A0.100000K0.001000r3.265306rep0.txt,0.00108125,6.49415e-6,1.43783e-4
0.9,0.1,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,3.46939,0.7165,0.7179,0.7172,0.7151,0.11,stressL0.900000A0.100000K0.001000r3.469388rep0.txt,0.00103563,3.90997e-6,1.43887e-4
0.9,0.1,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,3.67347,0.7294,0.7288,0.727,0.7294,0.07,stressL0.900000A0.100000K0.001000r3.673469rep0.txt,9.89475e-4,1.80175e-6,1.43796e-4
0.9,0.1,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,3.87755,0.74,0.74,0.74,0.74,0,stressL0.900000A0.100000K0.001000r3.877551rep0.txt,9.47785e-4,0,1.43917e-4
0.9,0.1,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,4.08163,0.75,0.75,0.75,0.75,0,stressL0.900000A0.100000K0.001000r4.081633rep0.txt,9.10925e-4,0,1.43926e-4
0.9,0.1,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,4.28571,0.7628,0.764,0.7634,0.7616,0.2,stressL0.900000A0.100000K0.001000r4.285714rep0.txt,8.65379e-4,8.88221e-6,1.44068e-4
0.9,0.1,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,4.4898,0.7728,0.7734,0.774,0.7734,0.19,stressL0.900000A0.100000K0.001000r4.489796rep0.txt,8.24782e-4,7.76416e-6,1.44016e-4
0.9,0.1,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,4.69388,0.7852,0.7852,0.7852,0.7816,0.18,stressL0.900000A0.100000K0.001000r4.693878rep0.txt,7.86114e-4,6.95888e-6,1.44133e-4
0.9,0.1,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,4.89796,0.7964,0.794,0.7916,0.7898,0.19,stressL0.900000A0.100000K0.001000r4.897959rep0.txt,7.48496e-4,6.58505e-6,1.44199e-4
0.9,0.1,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,5.10204,0.806,0.8065,0.8055,0.8055,0.2,stressL0.900000A0.100000K0.001000r5.102041rep0.txt,7.1049e-4,7.32471e-6,1.44254e-4
0.9,0.1,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,5.30612,0.814,0.8145,0.8155,0.8135,0.18,stressL0.900000A0.100000K0.001000r5.306122rep0.txt,6.73546e-4,7.31861e-6,1.44217e-4
0.9,0.1,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,5.5102,0.8265,0.8255,0.8225,0.8255,0.19,stressL0.900000A0.100000K0.001000r5.510204rep0.txt,6.37973e-4,7.60153e-6,1.44314e-4
0.9,0.1,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,5.71429,0.8355,0.8345,0.8355,0.8345,0.21,stressL0.900000A0.100000K0.001000r5.714286rep0.txt,6.02792e-4,8.1477e-6,1.44346e-4
0.9,0.1,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,5.91837,0.8445,0.8445,0.845,0.8475,0.23,stressL0.900000A0.100000K0.001000r5.918367rep0.txt,5.68196e-4,8.94476e-6,1.44359e-4
0.9,0.1,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,6.12245,0.854,0.854,0.852,0.853,0.22,stressL0.900000A0.100000K0.001000r6.122449rep0.txt,5.34325e-4,9.98192e-6,1.44397e-4
0.9,0.1,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,6.32653,0.86,0.86,0.86,0.86,0,stressL0.900000A0.100000K0.001000r6.326531rep0.txt,5.0881e-4,0,1.44357e-4
0.9,0.1,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,6.53061,0.87,0.87,0.87,0.87,0,stressL0.900000A0.100000K0.001000r6.530612rep0.txt,4.72472e-4,0,1.44431e-4
0.9,0.1,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,6.73469,0.88,0.88,0.88,0.88,0,stressL0.900000A0.100000K0.001000r6.734694rep0.txt,4.35941e-4,0,1.44442e-4
0.9,0.1,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,6.93878,0.89,0.8892,0.89,0.8892,0.08,stressL0.900000A0.100000K0.001000r6.938776rep0.txt,4.03165e-4,1.8201e-6,1.44465e-4
0.9,0.1,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,7.14286,0.898,0.8976,0.8976,0.8968,0.11,stressL0.900000A0.100000K0.001000r7.142857rep0.txt,3.72137e-4,4.40706e-6,1.4456e-4
0.9,0.1,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,7.34694,0.9048,0.9068,0.9072,0.908,0.19,stressL0.900000A0.100000K0.001000r7.346939rep0.txt,3.41321e-4,7.21222e-6,1.44563e-4
0.9,0.1,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,7.55102,0.915,0.917,0.9155,0.9155,0.19,stressL0.900000A0.100000K0.001000r7.551020rep0.txt,3.12271e-4,8.64724e-6,1.44631e-4
0.9,0.1,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,7.7551,0.92,0.92,0.92,0.92,0,stressL0.900000A0.100000K0.001000r7.755102rep0.txt,2.90368e-4,0,1.44603e-4
0.9,0.1,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,7.95918,0.93,0.93,0.93,0.93,0,stressL0.900000A0.100000K0.001000r7.959184rep0.txt,2.53955e-4,0,1.44609e-4
0.9,0.1,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,8.16327,0.9388,0.9392,0.9384,0.9392,0.09,stressL0.900000A0.100000K0.001000r8.163265rep0.txt,2.21848e-4,2.0804e-6,1.44667e-4
0.9,0.1,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,8.36735,0.9472,0.944,0.9472,0.948,0.17,stressL0.900000A0.100000K0.001000r8.367347rep0.txt,1.93247e-4,5.89532e-6,1.44736e-4
0.9,0.1,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,8.57143,0.9532,0.9556,0.9572,0.9552,0.23,stressL0.900000A0.100000K0.001000r8.571429rep0.txt,1.64939e-4,9.87778e-6,1.44774e-4
0.9,0.1,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,8.77551,0.96,0.96,0.96,0.96,0,stressL0.900000A0.100000K0.001000r8.775510rep0.txt,1.4503e-4,0,1.4474e-4
0.9,0.1,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,8.97959,0.97,0.97,0.97,0.97,0,stressL0.900000A0.100000K0.001000r8.979592rep0.txt,1.08757e-4,0,1.44792e-4
0.9,0.1,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,9.18367,0.9776,0.9784,0.978,0.9788,0.12,stressL0.900000A0.100000K0.001000r9.183673rep0.txt,8.13023e-5,4.39022e-6,1.44828e-4
0.9,0.1,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,9.38776,0.982,0.9852,0.9848,0.9848,0.21,stressL0.900000A0.100000K0.001000r9.387755rep0.txt,5.43632e-5,9.03377e-6,1.44893e-4
0.9,0.1,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,9.59184,0.99,0.99,0.99,0.99,0,stressL0.900000A0.100000K0.001000r9.591837rep0.txt,3.62332e-5,0,1.4486e-4
0.9,0.1,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,9.79592,0.9996,0.9996,1,0.9996,0.03,stressL0.900000A0.100000K0.001000r9.795918rep0.txt,5.87821e-7,2.93322e-7,1.44891e-4
0.95,0.05,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,0,0.31,0.31,0.31,0.31,0.26,stressL0.950000A0.050000K0.001000r0.000000rep0.txt,0.00129091,7.08972e-6,1.4709e-4
0.95,0.05,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,0.204082,0.4,0.4,0.4,0.4,0,stressL0.950000A0.050000K0.001000r0.204082rep0.txt,0.00109395,0,1.43672e-4
0.95,0.05,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,0.408163,0.44,0.44,0.44,0.44,0,stressL0.950000A0.050000K0.001000r0.408163rep0.txt,0.00102041,0,1.43732e-4
0.95,0.05,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,0.612245,0.4736,0.4768,0.4736,0.4736,0.16,stressL0.950000A0.050000K0.001000r0.612245rep0.txt,9.59198e-4,5.52328e-6,1.43925e-4
0.95,0.05,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,0.816327,0.5,0.5,0.5,0.5,0,stressL0.950000A0.050000K0.001000r0.816327rep0.txt,9.10925e-4,0,1.43926e-4
0.95,0.05,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1.02041,0.525,0.527,0.521,0.528,0.11,stressL0.950000A0.050000K0.001000r1.020408rep0.txt,8.65495e-4,3.67347e-6,1.44002e-4
0.95,0.05,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1.22449,0.546,0.545,0.548,0.545,0.09,stressL0.950000A0.050000K0.001000r1.224490rep0.txt,8.25479e-4,2.2517e-6,1.44086e-4
0.95,0.05,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1.42857,0.5667,0.5667,0.5645,0.5645,0.09,stressL0.950000A0.050000K0.001000r1.428571rep0.txt,7.89151e-4,2.2045e-6,1.44097e-4
0.95,0.05,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1.63265,0.5823,0.5856,0.5779,0.5856,0.11,stressL0.950000A0.050000K0.001000r1.632653rep0.txt,7.55828e-4,3.38924e-6,1.44124e-4
0.95,0.05,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,1.83673,0.6,0.6,0.6,0.6,0,stressL0.950000A0.050000K0.001000r1.836735rep0.txt,7.27745e-4,0,1.44094e-4
0.95,0.05,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,10,1,1,1,1,0,stressL0.950000A0.050000K0.001000r10.000000rep0.txt,0,0,1.44906e-4
0.95,0.05,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,2.04082,0.6173,0.62,0.6191,0.62,0.03,stressL0.950000A0.050000K0.001000r2.040816rep0.txt,6.92787e-4,5.15974e-7,1.44217e-4
0.95,0.05,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,2.2449,0.6319,0.6337,0.6337,0.6337,0.13,stressL0.950000A0.050000K0.001000r2.244898rep0.txt,6.64998e-4,4.49795e-6,1.44173e-4
0.95,0.05,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,2.44898,0.65,0.65,0.65,0.65,0.02,stressL0.950000A0.050000K0.001000r2.448980rep0.txt,6.36905e-4,7.32485e-8,1.44271e-4
0.95,0.05,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,2.65306,0.6628,0.662,0.6636,0.6628,0.15,stressL0.950000A0.050000K0.001000r2.653061rep0.txt,6.11637e-4,5.73369e-6,1.44244e-4
0.95,0.05,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,2.85714,0.6786,0.6793,0.6779,0.6772,0.08,stressL0.950000A0.050000K0.001000r2.857143rep0.txt,5.86001e-4,2.27693e-6,1.44322e-4
0.95,0.05,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,3.06122,0.69,0.69,0.69,0.69,0,stressL0.950000A0.050000K0.001000r3.061224rep0.txt,5.63437e-4,0,1.44276e-4
0.95,0.05,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,3.26531,0.7,0.7,0.7,0.7,0,stressL0.950000A0.050000K0.001000r3.265306rep0.txt,5.45325e-4,0,1.44329e-4
0.95,0.05,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,3.46939,0.7193,0.7144,0.72,0.7172,0.14,stressL0.950000A0.050000K0.001000r3.469388rep0.txt,5.1573e-4,3.9549e-6,1.44325e-4
0.95,0.05,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,3.67347,0.7282,0.7264,0.7288,0.727,0.07,stressL0.950000A0.050000K0.001000r3.673469rep0.txt,4.93225e-4,1.82433e-6,1.44337e-4
0.95,0.05,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,3.87755,0.74,0.74,0.74,0.74,0,stressL0.950000A0.050000K0.001000r3.877551rep0.txt,4.72472e-4,0,1.44431e-4
0.95,0.05,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,4.08163,0.75,0.75,0.75,0.75,0,stressL0.950000A0.050000K0.001000r4.081633rep0.txt,4.54054e-4,0,1.44389e-4
0.95,0.05,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,4.28571,0.76,0.76,0.76,0.76,0,stressL0.950000A0.050000K0.001000r4.285714rep0.txt,4.35941e-4,0,1.44442e-4
0.95,0.05,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,4.4898,0.77,0.77,0.77,0.77,0,stressL0.950000A0.050000K0.001000r4.489796rep0.txt,4.17671e-4,0,1.44442e-4
0.95,0.05,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,4.69388,0.7852,0.7816,0.7858,0.7888,0.19,stressL0.950000A0.050000K0.001000r4.693878rep0.txt,3.91962e-4,7.0197e-6,1.44496e-4
0.95,0.05,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,4.89796,0.7934,0.797,0.7946,0.7976,0.18,stressL0.950000A0.050000K0.001000r4.897959rep0.txt,3.73214e-4,6.63961e-6,1.44529e-4
0.95,0.05,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,5.10204,0.8034,0.8052,0.8034,0.8052,0.16,stressL0.950000A0.050000K0.001000r5.102041rep0.txt,3.54773e-4,6.51771e-6,1.44526e-4
0.95,0.05,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,5.30612,0.8152,0.8128,0.8092,0.814,0.18,stressL0.950000A0.050000K0.001000r5.306122rep0.txt,3.36829e-4,6.63522e-6,1.44578e-4
0.95,0.05,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,5.5102,0.8255,0.823,0.8265,0.825,0.19,stressL0.950000A0.050000K0.001000r5.510204rep0.txt,3.18305e-4,7.65975e-6,1.44623e-4
0.95,0.05,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,5.71429,0.83,0.83,0.83,0.83,0,stressL0.950000A0.050000K0.001000r5.714286rep0.txt,3.0853e-4,0,1.44573e-4
0.95,0.05,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,5.91837,0.84,0.84,0.84,0.84,0,stressL0.950000A0.050000K0.001000r5.918367rep0.txt,2.90368e-4,0,1.44603e-4
0.95,0.05,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,6.12245,0.85,0.85,0.85,0.85,0,stressL0.950000A0.050000K0.001000r6.122449rep0.txt,2.72207e-4,0,1.44633e-4
0.95,0.05,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,6.32653,0.86,0.86,0.86,0.86,0,stressL0.950000A0.050000K0.001000r6.326531rep0.txt,2.53955e-4,0,1.44609e-4
0.95,0.05,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,6.53061,0.87,0.87,0.87,0.87,0,stressL0.950000A0.050000K0.001000r6.530612rep0.txt,2.3585e-4,0,1.44667e-4
0.95,0.05,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,6.73469,0.88,0.88,0.88,0.88,0,stressL0.950000A0.050000K0.001000r6.734694rep0.txt,2.17652e-4,0,1.44666e-4
0.95,0.05,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,6.93878,0.8896,0.8896,0.8884,0.8892,0.08,stressL0.950000A0.050000K0.001000r6.938776rep0.txt,2.0132e-4,1.8303e-6,1.44676e-4
0.95,0.05,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,7.14286,0.8975,0.898,0.8985,0.8985,0.12,stressL0.950000A0.050000K0.001000r7.142857rep0.txt,1.86268e-4,3.89055e-6,1.44737e-4
0.95,0.05,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,7.34694,0.908,0.904,0.905,0.9055,0.17,stressL0.950000A0.050000K0.001000r7.346939rep0.txt,1.71065e-4,6.25107e-6,1.44745e-4
0.95,0.05,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,7.55102,0.91,0.91,0.91,0.91,0,stressL0.950000A0.050000K0.001000r7.551020rep0.txt,1.63169e-4,0,1.44713e-4
0.95,0.05,0.5,1,0.002,0.001,100000,50,998,100,0.3,20,7.7551,0.92,0.92,0.92,0.92,0,stressL0.950000A0.050000K0.001000r7.755102rep0.txt,1.4503e-4,0,1.4474e-4
